receptor,ligand,affinity,rmsd_lb,status,output_file,timestamp,ID,ligand_file,akscore2_nondock,akscore2_dock,akscore2_ens,integ_score
ctla_4.pdbqt,lig_2352.pdbqt,-3.643,0,OK,output/ctla_4_lig_2352.pdbqt,2025-09-03 19:12:04,2352,ctla_4_lig_2352,0,-1.8301,0,-3.643
ctla_4.pdbqt,lig_2353.pdbqt,-3.254,0,OK,output/ctla_4_lig_2353.pdbqt,2025-09-03 19:12:04,2353,ctla_4_lig_2353,0,-7.2562,0,-3.254
ctla_4.pdbqt,lig_2354.pdbqt,-3.483,0,OK,output/ctla_4_lig_2354.pdbqt,2025-09-03 19:12:05,2354,ctla_4_lig_2354,0,-0.9583,0,-3.483
ctla_4.pdbqt,lig_2355.pdbqt,-3.508,0,OK,output/ctla_4_lig_2355.pdbqt,2025-09-03 19:12:06,2355,ctla_4_lig_2355,0,0.0035,0,-3.508
ctla_4.pdbqt,lig_2356.pdbqt,-3.471,0,OK,output/ctla_4_lig_2356.pdbqt,2025-09-03 19:12:07,2356,ctla_4_lig_2356,0,-1.43,0,-3.471
ctla_4.pdbqt,lig_2357.pdbqt,-3.479,0,OK,output/ctla_4_lig_2357.pdbqt,2025-09-03 19:12:08,2357,ctla_4_lig_2357,0,-1.0853,0,-3.479
ctla_4.pdbqt,lig_2358.pdbqt,-3.425,0,OK,output/ctla_4_lig_2358.pdbqt,2025-09-03 19:12:09,2358,ctla_4_lig_2358,0,-1.8789,0,-3.425
ctla_4.pdbqt,lig_2359.pdbqt,-3.926,0,OK,output/ctla_4_lig_2359.pdbqt,2025-09-03 19:12:11,2359,ctla_4_lig_2359,0,4.5334,0,-3.926
ctla_4.pdbqt,lig_2360.pdbqt,-4.071,0,OK,output/ctla_4_lig_2360.pdbqt,2025-09-03 19:12:12,2360,ctla_4_lig_2360,0,4.4262,0,-4.071
ctla_4.pdbqt,lig_2361.pdbqt,-3.981,0,OK,output/ctla_4_lig_2361.pdbqt,2025-09-03 19:12:14,2361,ctla_4_lig_2361,0,1.1003,0,-3.981
ctla_4.pdbqt,lig_2362.pdbqt,-3.947,0,OK,output/ctla_4_lig_2362.pdbqt,2025-09-03 19:12:15,2362,ctla_4_lig_2362,0,1.4726,0,-3.947
ctla_4.pdbqt,lig_2363.pdbqt,-3.945,0,OK,output/ctla_4_lig_2363.pdbqt,2025-09-03 19:12:16,2363,ctla_4_lig_2363,0,-1.5799,0,-3.945
ctla_4.pdbqt,lig_2364.pdbqt,-3.955,0,OK,output/ctla_4_lig_2364.pdbqt,2025-09-03 19:12:17,2364,ctla_4_lig_2364,0,-1.7471,0,-3.955
ctla_4.pdbqt,lig_2365.pdbqt,-3.857,0,OK,output/ctla_4_lig_2365.pdbqt,2025-09-03 19:12:19,2365,ctla_4_lig_2365,0,-3.4107,0,-3.857
ctla_4.pdbqt,lig_2366.pdbqt,-3.888,0,OK,output/ctla_4_lig_2366.pdbqt,2025-09-03 19:12:20,2366,ctla_4_lig_2366,0.0003,-2.742,-0.0008,-3.8888
ctla_4.pdbqt,lig_2367.pdbqt,-2.531,0,OK,output/ctla_4_lig_2367.pdbqt,2025-09-03 19:12:20,2367,ctla_4_lig_2367,0,-4.5989,0,-2.531
ctla_4.pdbqt,lig_2368.pdbqt,-2.822,0,OK,output/ctla_4_lig_2368.pdbqt,2025-09-03 19:12:21,2368,ctla_4_lig_2368,0,-4.2195,0,-2.822
ctla_4.pdbqt,lig_2369.pdbqt,-3.786,0,OK,output/ctla_4_lig_2369.pdbqt,2025-09-03 19:12:22,2369,ctla_4_lig_2369,0,-2.67,0,-3.786
ctla_4.pdbqt,lig_2370.pdbqt,-4.693,0,OK,output/ctla_4_lig_2370.pdbqt,2025-09-03 19:12:24,2370,ctla_4_lig_2370,0,-7.6884,0,-4.693
ctla_4.pdbqt,lig_2371.pdbqt,-4.469,0,OK,output/ctla_4_lig_2371.pdbqt,2025-09-03 19:12:26,2371,ctla_4_lig_2371,0,-0.3911,0,-4.469
ctla_4.pdbqt,lig_2372.pdbqt,-3.974,0,OK,output/ctla_4_lig_2372.pdbqt,2025-09-03 19:12:27,2372,ctla_4_lig_2372,0,-0.7717,0,-3.974
ctla_4.pdbqt,lig_2373.pdbqt,-4.019,0,OK,output/ctla_4_lig_2373.pdbqt,2025-09-03 19:12:28,2373,ctla_4_lig_2373,0,2.8364,0,-4.019
ctla_4.pdbqt,lig_2374.pdbqt,-2.747,0,OK,output/ctla_4_lig_2374.pdbqt,2025-09-03 19:12:29,2374,ctla_4_lig_2374,0,0.7269,0,-2.747
ctla_4.pdbqt,lig_2375.pdbqt,-4.041,0,OK,output/ctla_4_lig_2375.pdbqt,2025-09-03 19:12:32,2375,ctla_4_lig_2375,0,1.4422,0,-4.041
ctla_4.pdbqt,lig_2376.pdbqt,-3.684,0,OK,output/ctla_4_lig_2376.pdbqt,2025-09-03 19:12:33,2376,ctla_4_lig_2376,0,-2.1982,0,-3.684
ctla_4.pdbqt,lig_2377.pdbqt,-3.302,0,OK,output/ctla_4_lig_2377.pdbqt,2025-09-03 19:12:34,2377,ctla_4_lig_2377,0,-1.5905,0,-3.302
ctla_4.pdbqt,lig_2378.pdbqt,-3.849,0,OK,output/ctla_4_lig_2378.pdbqt,2025-09-03 19:12:35,2378,ctla_4_lig_2378,0,0.1683,0,-3.849
ctla_4.pdbqt,lig_2379.pdbqt,-3.589,0,OK,output/ctla_4_lig_2379.pdbqt,2025-09-03 19:12:37,2379,ctla_4_lig_2379,0,5.4007,0,-3.589
ctla_4.pdbqt,lig_2380.pdbqt,-3.922,0,OK,output/ctla_4_lig_2380.pdbqt,2025-09-03 19:12:38,2380,ctla_4_lig_2380,0,-2.6743,0,-3.922
ctla_4.pdbqt,lig_2381.pdbqt,-4.152,0,OK,output/ctla_4_lig_2381.pdbqt,2025-09-03 19:12:39,2381,ctla_4_lig_2381,0,0.4678,0,-4.152
